Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Estland;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;5,243;3,559;3,436;4,734;6,027;4,862;4,494;-0,683;9,278;-1,321;9,815;2,031;1,991
Estland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;27,7;28,88;28,83;28,21;28,54;30,21;32,86;35,19;30,22;37,48;39;46,03;48,38;50,84
Estland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;19,63;20,36;19,99;19,05;18,97;20,07;22,27;24,14;19,25;25,48;27,14;32,94;34,99;37,12
Estland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;8,069;8,521;8,844;9,155;9,576;10,14;10,6;11,05;10,97;12;11,87;13,08;13,4;13,72
Estland;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,401;99,314;99,192;98,504;97,939;97,752;97,427;96,937;96,3
Estland;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,599;0,686;0,808;1,496;2,061;2,248;2,573;3,063;3,7
Estland;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;66,19;63,352;60,429;58,429;56,85;55,766;54,755;54,243;53,729
Estland;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;33,81;36,648;39,571;41,571;43,15;44,234;45,245;45,757;46,271
Estland;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;0,977;0,947;0,883;0,823;0,786;0,776;0,824;0,852;0,824;0,869;0,782;0,863;0,878;0,891
Estland;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,081;0,079;0,074;0,069;0,067;0,066;0,071;0,075;0,058;0,072;0,07;0,083;0,087;0,09
Estland;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;0,896;0,868;0,809;0,753;0,719;0,709;0,752;0,777;0,766;0,796;0,712;0,78;0,791;0,801
Estland;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;-3,065;-6,748;-6,831;-4,504;-1,274;6,171;3,504;-3,289;5,361;-9,958;10,381;1,663;1,576
Estland;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;-2,739;-6,338;-6,298;-3,797;-0,337;7,446;5,049;-22,697;24,675;-3,64;19,159;4,368;4,176
Estland;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-3,095;-6,786;-6,88;-4,569;-1,361;6,051;3,357;-1,415;3,899;-10,532;9,523;1,375;1,291
Estland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,738;0,718;0,671;0,625;0,597;0,588;0,622;0,643;0,621;0,655;0,592;0,655;0,669;0,682
Estland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,061;0,06;0,056;0,053;0,051;0,05;0,054;0,057;0,044;0,055;0,053;0,063;0,066;0,069
Estland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,677;0,658;0,615;0,573;0,546;0,537;0,569;0,586;0,578;0,601;0,539;0,592;0,603;0,613
