Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Schweden;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;25,34;26,49;23,82;21,04;18,3;16,05;13,54;14,03;11,74;16,17;17,18;20,71;22,2;23,73
Schweden;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;655,4;656;598,2;577,2;574,7;585,4;575,5;580,9;475,4;594;606;695;712,3;731,1
Schweden;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,628;99,499;99,327;98,94;98,623;98,211;97,669;96,937;95,925
Schweden;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,372;0,501;0,673;1,06;1,377;1,789;2,331;3,063;4,075
Schweden;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;65,186;63,258;61,336;59,417;57,723;57,108;56,664;56,43;56,196
Schweden;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;34,814;36,742;38,664;40,583;42,277;42,892;43,336;43,57;43,804
Schweden;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;86,992;87,061;87,095;87,488;87,807;88,132;89,034;89,393;86,918;88,937;89,705;90,485;90,721;90,944
Schweden;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;13,008;12,939;12,905;12,512;12,193;11,868;10,966;10,607;13,082;11,063;10,295;9,515;9,279;9,056
Schweden;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;17,895;18,352;18,724;19,281;19,803;20,161;20,476;20,77;16,897;19,532;20,605;21,858;22,131;22,395
Schweden;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;82,105;81,648;81,276;80,719;80,197;79,839;79,524;79,23;83,103;80,468;79,395;78,142;77,869;77,605
Schweden;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;94,904;91,246;85,683;81,18;78,533;77,983;79,143;80,204;76,551;77,923;69,992;75,351;75,517;75,589
Schweden;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;2,669;2,8;2,688;2,423;2,109;1,834;1,618;1,686;1,682;1,848;1,706;1,901;1,976;2,044
Schweden;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;92,235;88,446;82,995;78,757;76,425;76,149;77,524;78,518;74,87;76,075;68,286;73,45;73,54;73,545
Schweden;Kaffee;Volumenveränderung;Total;Prozent;Statista;;-3,855;-6,096;-5,256;-3,26;-0,701;1,487;1,342;-4,555;1,792;-10,178;7,657;0,219;0,096
Schweden;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;4,883;-3,995;-9,872;-12,963;-13,022;-11,755;4,205;-0,292;9,897;-7,685;11,459;3,941;3,438
Schweden;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;-4,108;-6,163;-5,107;-2,961;-0,361;1,806;1,282;-4,646;1,61;-10,239;7,562;0,123;0,006
Schweden;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;9,945;9,487;8,84;8,313;7,984;7,873;7,937;7,991;7,58;7,669;6,849;7,333;7,31;7,279
Schweden;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,28;0,291;0,277;0,248;0,214;0,185;0,162;0,168;0,166;0,182;0,167;0,185;0,191;0,197
Schweden;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;9,665;9,196;8,563;8,065;7,77;7,688;7,774;7,823;7,413;7,488;6,682;7,148;7,118;7,082
Schweden;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;90,57;91;85,91;84,79;85,36;86,67;83,43;83,5;70,49;88,92;102,9;111,9;116,1;120,6
Schweden;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;618,3;633,6;607,5;606,8;613;622,6;602,7;598,2;617,2;675,4;738,1;752,4;766,6;783,3
Schweden;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;27,78;26,3;23,48;21,97;21,35;20,93;18,8;18,23;18,58;20,1;21,85;22,08;22,37;22,75
Schweden;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;241,8;254,8;230,9;205,4;180;158,9;135;140,8;118,5;164,3;175,5;212,8;229,4;246,4
Schweden;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;175,5;189;174,6;157,9;139,9;124,8;108;113,5;90;131,1;142,5;176;190,7;205,9
Schweden;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;66,27;65,78;56,35;47,5;40,14;34,18;27,05;27,29;28,53;33,25;33,06;36,82;38,65;40,53
Schweden;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;5,376;-9,38;-11,044;-12,366;-11,722;-15,041;4,296;-15,838;38,65;6,817;21,254;7,801;7,411
Schweden;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;7,692;-7,619;-9,565;-11,4;-10,793;-13,462;5,093;-20,705;45,667;8,696;23,509;8,352;7,971
Schweden;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-0,739;-14,336;-15,705;-15,495;-14,848;-20,86;0,887;4,544;16,544;-0,571;11,373;4,97;4,864
Schweden;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;25,34;26,49;23,82;21,04;18,3;16,05;13,54;14,03;11,74;16,17;17,18;20,71;22,2;23,73
Schweden;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;18,39;19,65;18,01;16,17;14,22;12,6;10,83;11,31;8,911;12,9;13,94;17,13;18,46;19,83
Schweden;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;6,945;6,839;5,814;4,865;4,081;3,451;2,713;2,719;2,825;3,272;3,235;3,583;3,741;3,903
Schweden;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,628;99,499;99,327;99,051;98,741;98,33;97,775;97,009;95,925
Schweden;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,372;0,501;0,673;0,949;1,259;1,67;2,225;2,991;4,075
Schweden;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;65,186;63,258;61,336;59,417;57,723;57,108;56,664;56,43;56,196
Schweden;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;34,814;36,742;38,664;40,583;42,277;42,892;43,336;43,57;43,804
Schweden;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;2,669;2,8;2,688;2,423;2,109;1,834;1,618;1,686;1,682;1,848;1,706;1,901;1,976;2,044
Schweden;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,284;0,298;0,287;0,26;0,228;0,2;0,179;0,19;0,146;0,194;0,193;0,234;0,249;0,263
Schweden;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;2,386;2,501;2,401;2,162;1,88;1,634;1,439;1,497;1,536;1,654;1,513;1,667;1,728;1,781
Schweden;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;4,883;-3,995;-9,872;-12,963;-13,022;-11,755;4,205;-0,292;9,897;-7,685;11,459;3,941;3,438
Schweden;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;5,104;-3,682;-9,43;-12,345;-12,161;-10,593;5,936;-23,17;33,086;-0,525;21,185;6,353;5,651
Schweden;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;4,857;-4,032;-9,924;-13,038;-13,127;-11,897;3,989;2,609;7,696;-8,525;10,218;3,603;3,119
Schweden;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,28;0,291;0,277;0,248;0,214;0,185;0,162;0,168;0,166;0,182;0,167;0,185;0,191;0,197
Schweden;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,03;0,031;0,03;0,027;0,023;0,02;0,018;0,019;0,014;0,019;0,019;0,023;0,024;0,025
Schweden;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,25;0,26;0,248;0,221;0,191;0,165;0,144;0,149;0,152;0,163;0,148;0,162;0,167;0,172
