Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Österreich;Kaffee;Nutzer nach Einkommen;hohes Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;32,666;;;;
Österreich;Kaffee;Nutzer nach Einkommen;mittleres Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;38,308;;;;
Österreich;Kaffee;Nutzer nach Einkommen;niedriges Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;29,026;;;;
Österreich;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;53,34;54,53;55,6;56,96;58,91;60,72;61,77;63,45;54,82;64,3;73,09;77,07;78,23;79,58
Österreich;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;63,39;65,16;66,69;68,37;70,71;72,94;74,48;76,61;65,26;77,75;89,06;94,57;96,4;98,43
Österreich;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;48,79;50,07;51,22;52,53;54,5;56,4;57,71;59,31;51,63;60,15;68,21;71,77;72,79;73,97
Österreich;Kaffee;Umsatz;Total;Milliarden EUR (€);Statista;2,639;2,944;3,18;3,329;3,458;3,601;3,605;3,78;3,132;3,854;4;4,626;4,779;4,916
Österreich;Kaffee;Umsatz;Instant-Kaffee;Milliarden EUR (€);Statista;0,977;1,039;1,079;1,118;1,129;1,129;1,053;1,092;0,873;1,098;1,142;1,32;1,356;1,393
Österreich;Kaffee;Umsatz;Röstkaffee;Milliarden EUR (€);Statista;1,661;1,905;2,101;2,211;2,329;2,472;2,552;2,688;2,26;2,756;2,858;3,306;3,424;3,523
Österreich;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;11,557;8,016;4,686;3,875;4,135;0,111;4,854;-17,143;23,052;3,788;15,65;3,307;2,867
Österreich;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;6,302;3,85;3,614;0,984;0;-6,732;3,704;-20,082;25,816;4,007;15,587;2,727;2,729
Österreich;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;14,69;10,289;5,236;5,337;6,14;3,236;5,329;-15,923;21,947;3,701;15,675;3,569;2,891
Österreich;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;310,3;344,1;369,1;383,6;395,3;408,2;405,5;422,1;347,8;426,2;441,2;509,4;525,6;540
Österreich;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;115;121,4;125,3;128,9;129;128;118,4;122;96,9;121,4;125,9;145,3;149,1;153
Österreich;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;195,4;222,7;243,9;254,7;266,2;280,3;287,1;300,1;250,9;304,8;315,2;364,1;376,5;387
Österreich;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,615;99,487;99,318;98,973;98,668;98,267;97,733;97,005;95,983
Österreich;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,385;0,513;0,682;1,027;1,332;1,733;2,267;2,995;4,017
Österreich;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;65,736;63,891;63,465;62,664;62,1;61,543;61,305;60,967;60,63
Österreich;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;34,264;36,109;36,535;37,336;37,9;38,457;38,695;39,033;39,37
Österreich;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;78,532;79,222;79,954;80,587;81,024;81,152;82,302;82,79;79,115;82,072;83,122;84,313;84,67;85,024
Österreich;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;21,468;20,778;20,046;19,413;18,976;18,848;17,698;17,21;20,885;17,928;16,878;15,687;15,33;14,976
Österreich;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;18,11;18,105;18,109;18,181;18,27;18,341;18,369;18,486;14,863;17,124;17,939;18,941;19,072;19,216
Österreich;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;81,89;81,895;81,891;81,819;81,73;81,659;81,631;81,514;85,137;82,876;82,061;81,059;80,928;80,784
Österreich;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;49,466;53,995;57,198;58,441;58,697;59,3;58,364;59,569;57,133;59,944;54,722;60,019;61,095;61,779
Österreich;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;15,419;15,944;16,18;16,358;15,963;15,474;14,137;14,258;13,372;14,124;12,822;13,953;14,064;14,152
Österreich;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;34,047;38,051;41,018;42,083;42,733;43,826;44,227;45,311;43,761;45,82;41,9;46,066;47,032;47,628
Österreich;Kaffee;Volumenveränderung;Total;Prozent;Statista;;9,155;5,932;2,174;0,437;1,028;-1,578;2,064;-4,089;4,919;-8,711;9,679;1,793;1,12
Österreich;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;3,405;1,479;1,099;-2,411;-3,068;-8,636;0,852;-6,213;5,622;-9,214;8,819;0,792;0,627
Österreich;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;11,759;7,797;2,598;1,545;2,558;0,914;2,452;-3,42;4,704;-8,556;9,942;2,097;1,267
Österreich;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;5,818;6,311;6,639;6,734;6,71;6,723;6,564;6,652;6,344;6,629;6,036;6,609;6,719;6,786
Österreich;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;1,814;1,863;1,878;1,885;1,825;1,754;1,59;1,592;1,485;1,562;1,414;1,536;1,547;1,554
Österreich;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;4,005;4,447;4,761;4,849;4,885;4,969;4,974;5,06;4,859;5,067;4,621;5,073;5,173;5,231
Österreich;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;63,39;65,16;66,69;68,37;70,71;72,94;74,48;76,61;65,26;77,75;89,06;94,57;96,4;98,43
Österreich;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;231,7;239;245,9;252,9;261,7;269,2;277,3;284,7;292,4;308,8;339,3;343,7;348;352,8
Österreich;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;13,88;13,88;13,66;13,55;13,71;14,04;13,2;13,24;13,44;14,11;15,47;15,54;15,67;15,85
Österreich;Instant-Kaffee;Umsatz;Total;Milliarden EUR (€);Statista;0,977;1,039;1,079;1,118;1,129;1,129;1,053;1,092;0,873;1,098;1,142;1,32;1,356;1,393
Österreich;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Milliarden EUR (€);Statista;0,812;0,868;0,908;0,948;0,96;0,962;0,91;0,948;0,726;0,942;0,989;1,155;1,189;1,224
Österreich;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Milliarden EUR (€);Statista;0,165;0,171;0,171;0,171;0,169;0,167;0,143;0,145;0,146;0,156;0,153;0,165;0,167;0,169
Österreich;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;6,302;3,85;3,614;0,984;0;-6,732;3,704;-20,082;25,816;4,007;15,587;2,727;2,729
Österreich;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;6,897;4,666;4,304;1,34;0,125;-5,398;4,178;-23,354;29,685;4,969;16,82;2,944;2,944
Österreich;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;3,325;-0,176;0,176;-1,404;-0,831;-14,243;0,977;1,175;6,694;-1,857;7,436;1,336;1,438
Österreich;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;115;121,4;125,3;128,9;129;128;118,4;122;96,9;121,4;125,9;145,3;149,1;153
Österreich;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;95,51;101,4;105,5;109,2;109,8;109;102,3;105,8;80,64;104,2;109;127,2;130,7;134,4
Österreich;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;19,45;19,97;19,8;19,69;19,27;18,95;16,11;16,16;16,25;17,28;16,91;18,13;18,35;18,59
Österreich;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,615;99,487;99,318;99,002;98,698;98,297;97,76;97,023;95,983
