Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Irland;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;35,266;39,761;42,576;45,375;47,386;49,728;52,101;54,336;56,672
Irland;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;2,91;3,224;3,548;3,702;3,653;3,449;3,235;3,227;3,024;3,255;2,931;3,216;3,247;3,273
Irland;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,874;0,968;1,067;1,121;1,137;1,113;1,056;1,055;0,789;0,975;0,914;1,051;1,062;1,07
Irland;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;2,036;2,256;2,481;2,58;2,516;2,336;2,179;2,172;2,234;2,28;2,017;2,164;2,186;2,203
Irland;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;10,798;10,038;4,328;-1,316;-5,577;-6,211;-0,246;-6,305;7,641;-9,946;9,716;0,983;0,808
Irland;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;10,831;10,202;5,087;1,364;-2,107;-5,129;-0,082;-25,175;23,476;-6,218;15,03;0,983;0,808
Irland;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;10,784;9,968;4,002;-2,481;-7,144;-6,727;-0,325;2,858;2,047;-11,54;7,308;0,982;0,808
Irland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,632;0,699;0,767;0,796;0,778;0,726;0,671;0,661;0,612;0,653;0,584;0,637;0,639;0,641
Irland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,19;0,21;0,231;0,241;0,242;0,234;0,219;0,216;0,16;0,196;0,182;0,208;0,209;0,209
Irland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,442;0,489;0,536;0,555;0,536;0,492;0,452;0,445;0,452;0,458;0,402;0,428;0,43;0,431
