Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Vereinigtes Königreich;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;19,745;20,458;22,502;23,415;24,052;25,375;26,484;27,803;29,875;30,622;28,149;30,951;32,236;33,501
Vereinigtes Königreich;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;5,136;11,634;5,634;4,297;7,151;4,715;5,305;-2,428;8,532;-6,126;12,785;4,299;4,05
Vereinigtes Königreich;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;8,528;15,122;8,835;7,365;10,212;5,33;5,875;-19,687;22,629;-2,317;17,989;4,549;4,265
Vereinigtes Königreich;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;3,612;9,992;4,058;2,717;5,502;4,369;4,982;7,452;2,5;-8,076;9,954;4,153;3,923
Vereinigtes Königreich;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,443;0,463;0,513;0,539;0,558;0,594;0,618;0,647;0,628;0,679;0,635;0,713;0,741;0,768
Vereinigtes Königreich;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,137;0,148;0,169;0,183;0,195;0,214;0,224;0,236;0,188;0,23;0,224;0,263;0,274;0,284
Vereinigtes Königreich;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;0,306;0,315;0,344;0,356;0,363;0,38;0,394;0,412;0,44;0,449;0,411;0,45;0,467;0,484
Vereinigtes Königreich;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;57,42;56,02;59,89;67,71;62,25;56,18;57,58;59,51;50,24;59,87;68,29;71,65;72,45;73,61
Vereinigtes Königreich;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;202;198,8;214,1;242,6;220,9;212,2;215,9;222,6;224,1;238,8;264,3;267,2;270,7;275,6
Vereinigtes Königreich;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;20,14;19,48;20,67;23,79;22,66;17,47;18,39;18,75;18,69;19,73;21,65;21,72;21,84;22,1
Vereinigtes Königreich;Instant-Kaffee;Umsatz;Total;Milliarden EUR (€);Statista;2,587;2,526;2,643;3,035;2,82;2,496;2,584;2,688;2,174;2,655;2,779;3,268;3,456;3,611
Vereinigtes Königreich;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Milliarden EUR (€);Statista;1,866;1,827;1,916;2,182;1,999;1,874;1,922;2,01;1,49;1,941;2,067;2,479;2,626;2,747
Vereinigtes Königreich;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Milliarden EUR (€);Statista;0,721;0,7;0,727;0,852;0,822;0,622;0,661;0,678;0,684;0,715;0,712;0,789;0,83;0,864
Vereinigtes Königreich;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;-2,358;4,632;14,832;-7,084;-11,489;3,526;4,025;-19,122;22,125;4,67;17,596;5,753;4,485
Vereinigtes Königreich;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;-2,09;4,871;13,883;-8,387;-6,253;2,561;4,579;-25,871;30,268;6,491;19,932;5,93;4,608
Vereinigtes Königreich;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-3,022;3,974;17,159;-3,568;-24,303;6,318;2,465;0,989;4,428;-0,42;10,849;5,248;4,095
Vereinigtes Königreich;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;40,09;38,87;40,4;46,08;42,54;37,41;38,48;39,8;32,03;38,93;40,57;47,52;50,07;52,13
Vereinigtes Königreich;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;28,91;28,11;29,29;33,14;30,15;28,09;28,63;29,77;21,94;28,45;30,18;36,05;38,05;39,66
Vereinigtes Königreich;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;11,18;10,76;11,12;12,94;12,39;9,321;9,849;10,03;10,08;10,48;10,39;11,47;12,03;12,47
Vereinigtes Königreich;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;94,677;93,648;92,49;89,726;88,414;87,051;85,646;84,208;82,747
Vereinigtes Königreich;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;5,323;6,352;7,51;10,274;11,586;12,949;14,354;15,792;17,253
Vereinigtes Königreich;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;54,893;52,428;49,871;46,906;43,322;39,325;36,168;34,062;31,89
Vereinigtes Königreich;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;45,107;47,572;50,129;53,094;56,678;60,675;63,832;65,938;68,11
Vereinigtes Königreich;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;45,051;45,092;44,139;44,813;45,311;44,432;44,87;45,166;43,273;44,35;40,695;45,603;47,705;49,061
Vereinigtes Königreich;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;9,237;9,19;8,948;8,997;9,048;8,831;8,905;9,03;6,648;8,126;7,822;9,277;9,702;9,967
Vereinigtes Königreich;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;35,813;35,901;35,19;35,817;36,262;35,601;35,965;36,135;36,625;36,224;32,873;36,326;38,004;39,094
Vereinigtes Königreich;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;0,091;-2,113;1,529;1,11;-1,939;0,985;0,66;-4,191;2,489;-8,241;12,062;4,609;2,842
Vereinigtes Königreich;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;-0,507;-2,636;0,543;0,574;-2,405;0,836;1,413;-26,384;22,236;-3,742;18,603;4,576;2,738
Vereinigtes Königreich;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;0,245;-1,98;1,779;1,244;-1,822;1,022;0,474;1,355;-1,096;-9,25;10,506;4,618;2,869
Vereinigtes Königreich;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,698;0,694;0,675;0,68;0,683;0,666;0,668;0,669;0,637;0,65;0,594;0,663;0,691;0,708
Vereinigtes Königreich;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,143;0,141;0,137;0,137;0,136;0,132;0,133;0,134;0,098;0,119;0,114;0,135;0,141;0,144
Vereinigtes Königreich;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,555;0,552;0,538;0,544;0,547;0,534;0,536;0,535;0,54;0,531;0,48;0,528;0,551;0,564
