Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Nordmazedonien;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Nordmazedonien;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;68,587;68,733;68,924;68,99;68,663;68,671;68,076;67,821;63,574;65,87;66,473;67,215;67,423;67,624
Nordmazedonien;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;31,413;31,267;31,076;31,01;31,337;31,329;31,924;32,179;36,426;34,13;33,527;32,785;32,577;32,376
Nordmazedonien;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;14,081;14,032;13,972;13,902;13,826;13,753;13,672;13,607;11,59;12,709;13,04;13,442;13,413;13,39
Nordmazedonien;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;85,919;85,968;86,028;86,098;86,174;86,247;86,328;86,393;88,41;87,291;86,96;86,558;86,587;86,61
Nordmazedonien;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;1,041;1,048;1,054;1,058;1,062;1,066;1,066;1,07;0,953;1,025;0,934;1,025;1,031;1,035
Nordmazedonien;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;0,2;0,201;0,204;0,207;0,211;0,214;0,221;0,225;0,202;0,218;0,2;0,221;0,224;0,226
Nordmazedonien;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;0,842;0,847;0,85;0,851;0,85;0,852;0,845;0,844;0,751;0,806;0,734;0,804;0,807;0,81
Nordmazedonien;Kaffee;Volumenveränderung;Total;Prozent;Statista;;0,645;0,527;0,413;0,327;0,451;-0,031;0,334;-10,9;7,524;-8,895;9,818;0,559;0,443
Nordmazedonien;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;0,8;1,281;1,716;2,015;1,41;3,334;1,636;-10,223;8,086;-8,553;10,609;1,196;0,984
Nordmazedonien;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;0,608;0,348;0,1;-0,084;0,212;-0,877;-0,008;-11,081;7,373;-8,987;9,602;0,385;0,293
