Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Griechenland;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;6,657;6,879;8,096;4,481;7,462;2,023;3,912;-15,73;20,808;2,533;14,13;2,468;2,577
Griechenland;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;6,852;7,192;8,812;4,681;3,407;0,686;3,136;-20,423;25,997;3,428;15,551;2,537;2,69
Griechenland;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;5,107;5,878;4,626;3,537;27,161;7,415;6,653;0,75;6,238;-0,372;9,325;2,213;2,126
Griechenland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;122,7;131,2;140,8;152,8;160,3;173,1;177,4;185,2;156,8;190,3;196,2;225,1;231,9;239,1
Griechenland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;100,1;107,5;115,6;126,3;132,8;137,9;139,4;144,5;115,5;146,3;152,1;176,7;182,2;188
Griechenland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;22,52;23,76;25,25;26,52;27,58;35,21;38;40,72;41,21;44,01;44,08;48,44;49,78;51,1
Griechenland;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,909;99,898;99,886;99,854;99,84;99,824;99,807;99,786;99,762
Griechenland;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,091;0,102;0,114;0,146;0,16;0,176;0,193;0,214;0,238
Griechenland;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;68,308;65,764;63,57;61,749;60,544;59,695;59,111;58,613;58,112
Griechenland;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;31,692;34,236;36,43;38,251;39,456;40,305;40,889;41,387;41,888
Griechenland;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;21,682;22,105;23,053;24,001;24,611;24,95;24,448;24,805;23,544;25,279;23,166;25,567;26,116;26,623
Griechenland;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;4,109;4,489;4,886;5,244;5,387;5,446;5,38;5,483;4,308;5,21;4,969;5,742;5,894;6,045
Griechenland;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;17,573;17,616;18,167;18,756;19,224;19,504;19,068;19,322;19,236;20,069;18,197;19,825;20,222;20,577
Griechenland;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;1,95;4,287;4,112;2,543;1,379;-2,012;1,46;-5,084;7,37;-8,359;10,365;2,146;1,942
Griechenland;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;9,236;8,84;7,341;2,723;1,088;-1,201;1,914;-21,428;20,926;-4,62;15,55;2,646;2,572
Griechenland;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;0,246;3,127;3,244;2,493;1,46;-2,239;1,331;-0,445;4,334;-9,33;8,949;2,001;1,758
Griechenland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;2,011;2,058;2,154;2,252;2,318;2,361;2,323;2,368;2,259;2,438;2,246;2,492;2,559;2,622
Griechenland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,381;0,418;0,457;0,492;0,507;0,515;0,511;0,524;0,413;0,502;0,482;0,56;0,577;0,595
Griechenland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;1,63;1,64;1,698;1,76;1,811;1,845;1,812;1,845;1,845;1,935;1,764;1,932;1,981;2,026
