Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Ukraine;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;-11,71;-30,528;-11,685;-3,131;7,811;0,749;17,96;-10,511;4,966;-37,596;53,945;4,426;4,461
Ukraine;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;20,15;19,15;14,49;13,95;14,6;16,97;17,94;22,1;18,42;21,14;13,74;22,05;23,09;24,12
Ukraine;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;9,257;9,493;7,756;7,981;8,791;10,67;11,56;14,53;11,61;13,94;9,219;15,04;15,72;16,38
Ukraine;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;10,9;9,656;6,735;5,973;5,812;6,298;6,381;7,569;6,814;7,196;4,519;7,002;7,361;7,742
Ukraine;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,551;99,435;99,308;98,672;98,045;97,849;97,563;97,139;96,628
Ukraine;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,449;0,565;0,692;1,328;1,955;2,151;2,437;2,861;3,372
Ukraine;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Ukraine;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Ukraine;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;62,341;59,168;56,089;56,101;55,987;56,015;55,417;55,3;48,836;52,47;28,992;43,171;43,726;44,052
Ukraine;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;3,726;4,005;4,32;4,887;5,436;5,952;6,323;6,66;5,299;6,399;3,704;5,767;5,901;5,987
Ukraine;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;58,615;55,163;51,768;51,214;50,55;50,063;49,094;48,64;43,538;46,072;25,287;37,404;37,826;38,065
Ukraine;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;-5,09;-5,204;0,022;-0,204;0,05;-1,067;-0,211;-11,688;7,441;-44,746;48,906;1,287;0,745
Ukraine;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;7,494;7,878;13,111;11,246;9,491;6,233;5,329;-20,442;20,764;-42,108;55,673;2,322;1,462
Ukraine;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;-5,89;-6,154;-1,071;-1,296;-0,965;-1,935;-0,925;-10,49;5,82;-45,113;47,915;1,128;0,633
Ukraine;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,372;1,307;1,243;1,249;1,252;1,259;1,252;1,257;1,117;1,207;0,671;1,006;1,026;1,04
Ukraine;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,082;0,088;0,096;0,109;0,122;0,134;0,143;0,151;0,121;0,147;0,086;0,134;0,138;0,141
Ukraine;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;1,29;1,218;1,148;1,14;1,131;1,125;1,11;1,106;0,996;1,06;0,585;0,872;0,887;0,899
